open,high,low,close,volume,date,symbol,historyType
156.01,159.44,154.18,157.28,116124647,2022-05-06,AAPL,DAILY
163.85,164.08,154.95,156.77,130525275,2022-05-05,AAPL,DAILY
159.67,166.48,159.26,166.02,107521649,2022-05-04,AAPL,DAILY
158.15,160.71,156.32,159.48,88966526,2022-05-03,AAPL,DAILY
156.71,158.23,153.27,157.96,123055265,2022-05-02,AAPL,DAILY
161.84,166.2,157.25,157.65,131747571,2022-04-29,AAPL,DAILY
159.25,164.515,158.93,163.64,130216792,2022-04-28,AAPL,DAILY
155.91,159.79,155.38,156.57,88063191,2022-04-27,AAPL,DAILY
162.25,162.34,156.72,156.8,94008394,2022-04-26,AAPL,DAILY
161.12,163.17,158.46,162.88,96046376,2022-04-25,AAPL,DAILY
166.46,167.8699,161.5,161.79,84882424,2022-04-22,AAPL,DAILY
168.91,171.53,165.91,166.42,87227768,2022-04-21,AAPL,DAILY
168.76,168.88,166.1,167.23,67718110,2022-04-20,AAPL,DAILY
165.02,167.82,163.91,167.4,67723833,2022-04-19,AAPL,DAILY
163.92,166.5984,163.57,165.07,69023941,2022-04-18,AAPL,DAILY
170.62,171.27,165.04,165.29,75329376,2022-04-14,AAPL,DAILY
167.39,171.04,166.77,170.4,70618925,2022-04-13,AAPL,DAILY
168.02,169.87,166.64,167.66,79265181,2022-04-12,AAPL,DAILY
168.71,169.03,165.5,165.75,72246706,2022-04-11,AAPL,DAILY
171.78,171.78,169.2,170.09,76575508,2022-04-08,AAPL,DAILY
171.16,173.36,169.85,172.14,77594650,2022-04-07,AAPL,DAILY
172.36,173.63,170.13,171.83,89058782,2022-04-06,AAPL,DAILY
177.5,178.3,174.415,175.06,70902999,2022-04-05,AAPL,DAILY
174.57,178.49,174.44,178.44,76545983,2022-04-04,AAPL,DAILY
174.03,174.88,171.94,174.31,78751328,2022-04-01,AAPL,DAILY
177.84,178.03,174.4,174.61,103049285,2022-03-31,AAPL,DAILY
178.55,179.61,176.7,177.77,92633154,2022-03-30,AAPL,DAILY
176.69,179.01,176.34,178.96,100589440,2022-03-29,AAPL,DAILY
172.17,175.73,172.0,175.6,90371916,2022-03-28,AAPL,DAILY
173.88,175.28,172.75,174.72,80281664,2022-03-25,AAPL,DAILY
171.06,174.14,170.21,174.07,90131418,2022-03-24,AAPL,DAILY
167.99,172.64,167.65,170.21,98062674,2022-03-23,AAPL,DAILY
165.51,169.42,164.91,168.82,80979755,2022-03-22,AAPL,DAILY
163.51,166.35,163.015,165.38,89029269,2022-03-21,AAPL,DAILY
160.51,164.48,159.76,163.98,122055535,2022-03-18,AAPL,DAILY
158.61,161.0,157.63,160.62,75615376,2022-03-17,AAPL,DAILY
157.05,160.0,154.46,159.59,102300157,2022-03-16,AAPL,DAILY
150.9,155.57,150.38,155.09,92964302,2022-03-15,AAPL,DAILY
151.45,154.12,150.1,150.62,108732111,2022-03-14,AAPL,DAILY
158.93,159.28,154.5,154.73,96970102,2022-03-11,AAPL,DAILY
160.2,160.39,155.98,158.52,105342033,2022-03-10,AAPL,DAILY
161.475,163.41,159.41,162.95,91454905,2022-03-09,AAPL,DAILY
158.82,162.88,155.8,157.44,131148280,2022-03-08,AAPL,DAILY
163.36,165.02,159.04,159.3,96418845,2022-03-07,AAPL,DAILY
164.49,165.55,162.1,163.17,83819592,2022-03-04,AAPL,DAILY
168.47,168.91,165.55,166.23,76678441,2022-03-03,AAPL,DAILY
164.39,167.36,162.95,166.56,79724750,2022-03-02,AAPL,DAILY
164.695,166.6,161.97,163.2,83474425,2022-03-01,AAPL,DAILY
163.06,165.42,162.43,165.12,95056629,2022-02-28,AAPL,DAILY
163.84,165.12,160.8738,164.85,91974222,2022-02-25,AAPL,DAILY
152.58,162.85,152.0,162.74,141147540,2022-02-24,AAPL,DAILY
165.54,166.15,159.75,160.07,90009247,2022-02-23,AAPL,DAILY
164.98,166.69,162.15,164.32,90457637,2022-02-22,AAPL,DAILY
169.82,170.5413,166.19,167.3,82772674,2022-02-18,AAPL,DAILY
171.03,171.91,168.47,168.88,69589344,2022-02-17,AAPL,DAILY
171.85,173.34,170.05,172.55,61177398,2022-02-16,AAPL,DAILY
170.97,172.95,170.25,172.79,64286320,2022-02-15,AAPL,DAILY
167.37,169.58,166.56,168.88,86185530,2022-02-14,AAPL,DAILY
172.33,173.08,168.04,168.64,98670687,2022-02-11,AAPL,DAILY
174.14,175.48,171.55,172.12,90865899,2022-02-10,AAPL,DAILY
176.05,176.65,174.9,176.28,71285038,2022-02-09,AAPL,DAILY
171.73,175.35,171.43,174.83,74829217,2022-02-08,AAPL,DAILY
172.86,173.9458,170.95,171.66,77251204,2022-02-07,AAPL,DAILY
171.68,174.1,170.68,172.39,82465400,2022-02-04,AAPL,DAILY
174.48,176.2399,172.12,172.9,89418074,2022-02-03,AAPL,DAILY
174.745,175.88,173.33,175.84,84914256,2022-02-02,AAPL,DAILY
174.01,174.84,172.31,174.61,86213911,2022-02-01,AAPL,DAILY
170.16,175.0,169.51,174.78,115541590,2022-01-31,AAPL,DAILY
165.71,170.35,162.8,170.33,179935660,2022-01-28,AAPL,DAILY
162.45,163.84,158.28,159.22,121954638,2022-01-27,AAPL,DAILY
163.5,164.3894,157.82,159.69,108275308,2022-01-26,AAPL,DAILY
158.98,162.76,157.02,159.78,115798367,2022-01-25,AAPL,DAILY
160.02,162.3,154.7,161.62,162706686,2022-01-24,AAPL,DAILY
164.415,166.33,162.3,162.41,122848858,2022-01-21,AAPL,DAILY
166.98,169.68,164.18,164.51,91420515,2022-01-20,AAPL,DAILY
170.0,171.08,165.94,166.23,92914792,2022-01-19,AAPL,DAILY
171.51,172.54,169.405,169.8,90500236,2022-01-18,AAPL,DAILY
171.34,173.78,171.09,173.07,80440780,2022-01-14,AAPL,DAILY
175.78,176.62,171.79,172.19,84505760,2022-01-13,AAPL,DAILY
176.12,177.18,174.82,175.53,74805173,2022-01-12,AAPL,DAILY
172.32,175.18,170.82,175.08,75937685,2022-01-11,AAPL,DAILY
169.08,172.5,168.17,172.19,106765552,2022-01-10,AAPL,DAILY
172.89,174.14,171.03,172.17,86709147,2022-01-07,AAPL,DAILY
172.7,175.3,171.64,172.0,96903955,2022-01-06,AAPL,DAILY
179.61,180.17,174.64,174.92,94537602,2022-01-05,AAPL,DAILY
182.63,182.94,179.12,179.7,99310438,2022-01-04,AAPL,DAILY
177.83,182.88,177.71,182.01,104701220,2022-01-03,AAPL,DAILY
178.085,179.23,177.26,177.57,61661433,2021-12-31,AAPL,DAILY
179.47,180.57,178.09,178.2,59773014,2021-12-30,AAPL,DAILY
179.33,180.63,178.14,179.38,62348931,2021-12-29,AAPL,DAILY
180.16,181.33,178.53,179.29,79144339,2021-12-28,AAPL,DAILY
177.085,180.42,177.07,180.33,74919582,2021-12-27,AAPL,DAILY
175.85,176.8499,175.27,176.28,68356567,2021-12-23,AAPL,DAILY
173.04,175.86,172.15,175.64,92135303,2021-12-22,AAPL,DAILY
171.555,173.2,169.12,172.99,91185905,2021-12-21,AAPL,DAILY
168.28,170.58,167.46,169.75,107499114,2021-12-20,AAPL,DAILY
169.93,173.47,169.69,171.14,195923441,2021-12-17,AAPL,DAILY
179.28,181.14,170.75,172.26,150185843,2021-12-16,AAPL,DAILY
175.11,179.5,172.3108,179.3,131063257,2021-12-15,AAPL,DAILY
175.25,177.74,172.21,174.33,139380382,2021-12-14,AAPL,DAILY
181.115,182.13,175.53,175.74,153237019,2021-12-13,AAPL,DAILY
175.205,179.63,174.69,179.45,115402731,2021-12-10,AAPL,DAILY
174.91,176.75,173.92,174.56,108923739,2021-12-09,AAPL,DAILY
172.125,175.96,170.7,175.08,116998901,2021-12-08,AAPL,DAILY
169.08,171.58,168.34,171.18,120405352,2021-12-07,AAPL,DAILY
164.29,167.8799,164.28,165.32,107496982,2021-12-06,AAPL,DAILY
164.02,164.96,159.72,161.84,118023116,2021-12-03,AAPL,DAILY
158.735,164.2,157.8,163.76,136739174,2021-12-02,AAPL,DAILY
167.48,170.3,164.53,164.77,152423003,2021-12-01,AAPL,DAILY
159.985,165.52,159.92,165.3,174048056,2021-11-30,AAPL,DAILY
159.37,161.19,158.7901,160.24,88748217,2021-11-29,AAPL,DAILY
159.565,160.45,156.36,156.81,76959752,2021-11-26,AAPL,DAILY
160.75,162.14,159.64,161.94,69463623,2021-11-24,AAPL,DAILY
161.12,161.8,159.0601,161.41,96041899,2021-11-23,AAPL,DAILY
161.68,165.7,161.0,161.02,117467889,2021-11-22,AAPL,DAILY
157.65,161.02,156.5328,160.55,117305597,2021-11-19,AAPL,DAILY
153.71,158.67,153.05,157.87,137827673,2021-11-18,AAPL,DAILY
150.995,155.0,150.99,153.49,88807000,2021-11-17,AAPL,DAILY
149.94,151.488,149.34,151.0,59256210,2021-11-16,AAPL,DAILY
150.37,151.88,149.43,150.0,59222803,2021-11-15,AAPL,DAILY
148.43,150.4,147.48,149.99,63245197,2021-11-12,AAPL,DAILY
148.96,149.43,147.681,147.87,40999950,2021-11-11,AAPL,DAILY
150.02,150.13,147.85,147.92,65187092,2021-11-10,AAPL,DAILY
150.2,151.428,150.0601,150.81,56573449,2021-11-09,AAPL,DAILY
151.41,151.57,150.16,150.44,55020868,2021-11-08,AAPL,DAILY
151.89,152.2,150.06,151.28,65463883,2021-11-05,AAPL,DAILY
151.58,152.43,150.64,150.96,60394616,2021-11-04,AAPL,DAILY
150.39,151.97,149.82,151.49,54511534,2021-11-03,AAPL,DAILY
148.66,151.57,148.65,150.02,68922374,2021-11-02,AAPL,DAILY
148.985,149.7,147.8,148.96,73396551,2021-11-01,AAPL,DAILY
147.215,149.94,146.4128,149.8,124953168,2021-10-29,AAPL,DAILY
149.82,153.165,149.72,152.57,100077888,2021-10-28,AAPL,DAILY
149.36,149.73,148.49,148.85,56094929,2021-10-27,AAPL,DAILY
149.33,150.84,149.0101,149.32,60893395,2021-10-26,AAPL,DAILY
148.68,149.37,147.6211,148.64,50720556,2021-10-25,AAPL,DAILY
149.69,150.18,148.64,148.69,58883443,2021-10-22,AAPL,DAILY
148.81,149.64,147.87,149.48,61420990,2021-10-21,AAPL,DAILY
148.7,149.7539,148.12,149.26,58418788,2021-10-20,AAPL,DAILY
147.01,149.17,146.55,148.76,76378894,2021-10-19,AAPL,DAILY
101.3,103.89,101.04,103.73,36824263,2023-03-31,GOOGL,DAILY
100.91,101.155,99.78,100.89,33086183,2023-03-30,GOOGL,DAILY
102.28,102.49,100.65,101.39,28779572,2023-03-29,GOOGL,DAILY
102.44,102.45,99.74,101.03,32057865,2023-03-28,GOOGL,DAILY
104.615,104.76,101.9273,102.46,31120864,2023-03-27,GOOGL,DAILY
104.99,105.49,103.84,105.44,30411043,2023-03-24,GOOGL,DAILY
105.06,106.3,104.46,105.6,40797769,2023-03-23,GOOGL,DAILY
104.27,106.59,103.33,103.37,43427419,2023-03-22,GOOGL,DAILY
101.25,105.1,101.22,104.92,42110279,2023-03-21,GOOGL,DAILY
100.12,101.75,99.87,101.22,32960440,2023-03-20,GOOGL,DAILY
100.26,102.835,100.1,101.62,61028547,2023-03-17,GOOGL,DAILY
96.2,101.19,95.5,100.32,65567656,2023-03-16,GOOGL,DAILY
93.22,96.93,92.64,96.11,50622050,2023-03-15,GOOGL,DAILY
92.56,94.36,92.44,93.97,36050214,2023-03-14,GOOGL,DAILY
90.09,92.57,89.42,91.11,37335573,2023-03-13,GOOGL,DAILY
92.17,92.79,90.395,90.63,35941046,2023-03-10,GOOGL,DAILY
94.05,95.53,91.9,92.32,28813532,2023-03-09,GOOGL,DAILY
94.12,95.955,94.0,94.25,34103265,2023-03-08,GOOGL,DAILY
94.98,95.67,93.53,93.86,27835476,2023-03-07,GOOGL,DAILY
94.015,95.97,94.0,95.13,32639313,2023-03-06,GOOGL,DAILY
92.48,93.73,92.45,93.65,35160105,2023-03-03,GOOGL,DAILY
89.66,92.275,89.59,92.0,32226229,2023-03-02,GOOGL,DAILY
89.98,91.03,89.67,90.36,31111225,2023-03-01,GOOGL,DAILY
89.33,91.23,89.32,90.06,30142039,2023-02-28,GOOGL,DAILY
89.87,90.16,89.335,89.87,27502302,2023-02-27,GOOGL,DAILY
89.44,89.89,88.575,89.13,36585093,2023-02-24,GOOGL,DAILY
91.92,91.94,89.76,90.89,41206380,2023-02-23,GOOGL,DAILY
91.7,92.11,90.61,91.65,30884017,2023-02-22,GOOGL,DAILY
93.0,93.1,91.72,91.79,33629256,2023-02-21,GOOGL,DAILY
94.85,95.5599,93.21,94.35,34284118,2023-02-17,GOOGL,DAILY
95.37,97.68,94.74,95.51,42462618,2023-02-16,GOOGL,DAILY
94.49,97.12,94.15,96.94,50298481,2023-02-15,GOOGL,DAILY
94.43,94.845,92.26,94.68,54726120,2023-02-14,GOOGL,DAILY
94.74,95.2,93.84,94.61,50076120,2023-02-13,GOOGL,DAILY
95.45,96.75,94.25,94.57,54980696,2023-02-10,GOOGL,DAILY
100.0,100.03,93.63,95.01,119455020,2023-02-09,GOOGL,DAILY
102.05,103.14,98.035,99.37,94743515,2023-02-08,GOOGL,DAILY
103.22,108.18,103.12,107.64,49010230,2023-02-07,GOOGL,DAILY
102.4,104.36,101.88,102.9,31999562,2023-02-06,GOOGL,DAILY
102.93,107.81,102.58,104.78,65309261,2023-02-03,GOOGL,DAILY
105.8,107.85,105.61,107.74,69883762,2023-02-02,GOOGL,DAILY
98.71,101.19,97.58,100.43,35531104,2023-02-01,GOOGL,DAILY
96.87,98.88,96.82,98.84,29870669,2023-01-31,GOOGL,DAILY
97.48,98.29,96.395,96.94,27226198,2023-01-30,GOOGL,DAILY
97.31,100.32,97.31,99.37,33879753,2023-01-27,GOOGL,DAILY
96.5,97.57,95.38,97.52,30113974,2023-01-26,GOOGL,DAILY
95.57,96.162,93.76,95.22,42329952,2023-01-25,GOOGL,DAILY
98.1,99.61,97.2,97.7,33078512,2023-01-24,GOOGL,DAILY
97.95,100.04,97.5,99.79,40005055,2023-01-23,GOOGL,DAILY
95.1,98.3,95.02,98.02,63191078,2023-01-20,GOOGL,DAILY
90.72,93.605,90.63,93.05,37000395,2023-01-19,GOOGL,DAILY
92.14,92.7999,90.64,91.12,29116691,2023-01-18,GOOGL,DAILY
92.06,92.25,90.05,91.29,32602423,2023-01-17,GOOGL,DAILY
90.85,92.19,90.1299,92.12,26329212,2023-01-13,GOOGL,DAILY
91.48,91.87,89.75,91.13,30258135,2023-01-12,GOOGL,DAILY
89.18,91.6,89.01,91.52,26861969,2023-01-11,GOOGL,DAILY
85.98,88.67,85.83,88.42,30467755,2023-01-10,GOOGL,DAILY
88.36,90.05,87.86,88.02,29003901,2023-01-09,GOOGL,DAILY
86.79,87.69,84.86,87.34,41381495,2023-01-06,GOOGL,DAILY
87.47,87.57,85.9,86.2,27194375,2023-01-05,GOOGL,DAILY
90.35,90.65,87.271,88.08,34854776,2023-01-04,GOOGL,DAILY
89.585,91.05,88.52,89.12,28131224,2023-01-03,GOOGL,DAILY
86.98,88.3,86.57,88.23,23986297,2022-12-30,GOOGL,DAILY
86.62,88.845,86.61,88.45,23333537,2022-12-29,GOOGL,DAILY
86.98,88.04,85.94,86.02,19523176,2022-12-28,GOOGL,DAILY
88.795,88.94,87.01,87.39,20097346,2022-12-27,GOOGL,DAILY
87.11,89.545,87.07,89.23,23003035,2022-12-23,GOOGL,DAILY
88.16,88.54,86.32,87.76,27658293,2022-12-22,GOOGL,DAILY
89.08,90.22,88.32,89.58,24745637,2022-12-21,GOOGL,DAILY
88.11,89.175,87.4401,89.02,23453836,2022-12-20,GOOGL,DAILY
90.255,90.56,88.21,88.44,29493030,2022-12-19,GOOGL,DAILY
90.76,91.33,89.52,90.26,58011847,2022-12-16,GOOGL,DAILY
93.13,93.64,90.01,90.86,40107033,2022-12-15,GOOGL,DAILY
95.2,96.87,93.6,95.07,28733599,2022-12-14,GOOGL,DAILY
97.76,99.53,95.03,95.63,40593656,2022-12-13,GOOGL,DAILY
92.71,93.56,91.61,93.31,29009013,2022-12-12,GOOGL,DAILY
93.77,94.26,92.75,92.83,28225448,2022-12-09,GOOGL,DAILY
95.38,95.58,93.45,93.71,32213288,2022-12-08,GOOGL,DAILY
96.41,96.8811,94.715,94.94,31045449,2022-12-07,GOOGL,DAILY
99.3,99.78,96.42,96.98,24910655,2022-12-06,GOOGL,DAILY
99.4,101.38,99.0,99.48,24405087,2022-12-05,GOOGL,DAILY
99.05,100.77,98.9,100.44,21480703,2022-12-02,GOOGL,DAILY
101.02,102.25,100.25,100.99,28687096,2022-12-01,GOOGL,DAILY
94.82,101.04,94.42,100.99,43647481,2022-11-30,GOOGL,DAILY
95.73,96.12,94.11,95.19,20061720,2022-11-29,GOOGL,DAILY
97.0363,97.58,95.61,96.05,26252433,2022-11-28,GOOGL,DAILY
98.24,98.64,97.4,97.46,9701441,2022-11-25,GOOGL,DAILY
97.09,98.76,97.09,98.46,18868092,2022-11-23,GOOGL,DAILY
95.95,97.22,94.05,97.05,23438480,2022-11-22,GOOGL,DAILY
97.29,98.4,95.355,95.6,21647387,2022-11-21,GOOGL,DAILY
98.77,98.9,96.37,97.43,28342297,2022-11-18,GOOGL,DAILY
96.97,99.28,96.79,98.36,26052599,2022-11-17,GOOGL,DAILY
97.9,99.6375,97.64,98.85,29105154,2022-11-16,GOOGL,DAILY
98.26,100.14,96.71,98.44,41640816,2022-11-15,GOOGL,DAILY
95.09,96.79,94.51,95.7,30179539,2022-11-14,GOOGL,DAILY
94.69,96.93,93.92,96.41,33090482,2022-11-11,GOOGL,DAILY
92.25,94.39,91.61,93.94,51620136,2022-11-10,GOOGL,DAILY
88.45,89.435,87.28,87.32,31769099,2022-11-09,GOOGL,DAILY
88.9,90.32,87.5901,88.9,30429025,2022-11-08,GOOGL,DAILY
87.28,88.9,86.85,88.49,34078912,2022-11-07,GOOGL,DAILY
85.4,86.64,83.71,86.58,51124904,2022-11-04,GOOGL,DAILY
86.32,86.52,83.34,83.43,61288019,2022-11-03,GOOGL,DAILY
90.94,91.18,86.88,86.97,57038282,2022-11-02,GOOGL,DAILY
95.45,96.03,90.37,90.47,47161351,2022-11-01,GOOGL,DAILY
95.42,96.03,93.98,94.51,31675036,2022-10-31,GOOGL,DAILY
92.27,96.55,92.13,96.29,43697286,2022-10-28,GOOGL,DAILY
94.52,95.43,91.8,92.22,60710859,2022-10-27,GOOGL,DAILY
96.43,98.31,94.69,94.93,88279042,2022-10-26,GOOGL,DAILY
102.9,104.82,102.72,104.48,40611375,2022-10-25,GOOGL,DAILY
101.8,102.75,99.98,102.52,27176417,2022-10-24,GOOGL,DAILY
97.845,101.31,97.72,101.13,32458722,2022-10-21,GOOGL,DAILY
100.0,102.32,99.39,99.97,25323202,2022-10-20,GOOGL,DAILY
100.01,101.0183,98.9201,99.63,23811064,2022-10-19,GOOGL,DAILY
103.13,103.47,99.97,100.77,24060671,2022-10-18,GOOGL,DAILY
98.86,100.93,98.83,99.97,28419192,2022-10-17,GOOGL,DAILY
99.99,100.69,96.37,96.56,25410674,2022-10-14,GOOGL,DAILY
95.15,99.775,94.3836,99.06,34574549,2022-10-13,GOOGL,DAILY
97.3,98.75,96.735,97.56,21876362,2022-10-12,GOOGL,DAILY
97.43,99.245,96.31,97.18,26507103,2022-10-11,GOOGL,DAILY
99.0,99.095,97.01,97.86,18225094,2022-10-10,GOOGL,DAILY
99.85,100.53,98.295,98.68,27502765,2022-10-07,GOOGL,DAILY
100.68,102.9254,100.59,101.42,22323989,2022-10-06,GOOGL,DAILY
99.825,101.93,98.8,101.43,22176903,2022-10-05,GOOGL,DAILY
100.44,101.84,100.38,101.64,28850773,2022-10-04,GOOGL,DAILY
96.76,99.2872,96.521,98.64,27982031,2022-10-03,GOOGL,DAILY
97.05,98.9,95.56,95.65,32941493,2022-09-30,GOOGL,DAILY
98.64,98.64,95.96,97.42,31047224,2022-09-29,GOOGL,DAILY
97.65,100.7,97.11,100.05,32466323,2022-09-28,GOOGL,DAILY
99.43,100.0,96.872,97.5,30072781,2022-09-27,GOOGL,DAILY
98.1,99.88,97.8,98.17,27072662,2022-09-26,GOOGL,DAILY
99.63,99.66,97.47,98.74,31625437,2022-09-23,GOOGL,DAILY
98.82,101.24,98.79,100.14,33986096,2022-09-22,GOOGL,DAILY
101.67,102.88,99.27,99.28,31487265,2022-09-21,GOOGL,DAILY
102.08,102.37,100.52,101.14,26517123,2022-09-20,GOOGL,DAILY
101.75,103.33,101.55,103.07,23036811,2022-09-19,GOOGL,DAILY
102.07,103.13,100.94,102.8,42797172,2022-09-16,GOOGL,DAILY
104.03,105.27,102.35,102.91,34188284,2022-09-15,GOOGL,DAILY
104.57,105.275,103.66,105.0,26395134,2022-09-14,GOOGL,DAILY
107.8,108.3,104.09,104.32,38172871,2022-09-13,GOOGL,DAILY
110.99,111.62,109.93,110.86,22966752,2022-09-12,GOOGL,DAILY
109.065,110.99,109.02,110.65,23213585,2022-09-09,GOOGL,DAILY
108.04,109.6,107.16,108.38,24238293,2022-09-08,GOOGL,DAILY
107.06,109.98,106.9,109.45,23166967,2022-09-07,GOOGL,DAILY
107.3,108.03,105.78,106.81,24994273,2022-09-06,GOOGL,DAILY
110.59,110.74,107.26,107.85,24160711,2022-09-02,GOOGL,DAILY
108.28,110.445,107.36,109.74,28360926,2022-09-01,GOOGL,DAILY
110.65,110.85,108.13,108.22,28626972,2022-08-31,GOOGL,DAILY
110.17,110.5,107.8,108.94,27513255,2022-08-30,GOOGL,DAILY
109.99,110.95,108.8,109.42,21098514,2022-08-29,GOOGL,DAILY
114.72,115.12,110.19,110.34,37245697,2022-08-26,GOOGL,DAILY
114.235,116.72,114.11,116.65,16956794,2022-08-25,GOOGL,DAILY
113.5,114.78,112.8701,113.69,17734624,2022-08-24,GOOGL,DAILY
113.475,115.01,113.43,113.86,15870373,2022-08-23,GOOGL,DAILY
115.2,115.63,113.85,114.24,21456648,2022-08-22,GOOGL,DAILY
119.06,119.15,116.76,117.21,21809528,2022-08-19,GOOGL,DAILY
119.43,120.82,118.72,120.17,17987660,2022-08-18,GOOGL,DAILY
120.12,121.29,119.38,119.55,22846958,2022-08-17,GOOGL,DAILY
121.52,122.43,120.64,121.7,19041230,2022-08-16,GOOGL,DAILY
121.13,122.3,120.61,122.08,19494825,2022-08-15,GOOGL,DAILY
120.26,121.68,119.46,121.68,19096268,2022-08-12,GOOGL,DAILY
121.28,121.49,118.56,118.84,24293654,2022-08-11,GOOGL,DAILY
118.78,120.92,118.41,119.7,30930350,2022-08-10,GOOGL,DAILY
117.135,117.32,115.71,116.63,19086465,2022-08-09,GOOGL,DAILY
118.39,120.15,116.88,117.3,19169479,2022-08-08,GOOGL,DAILY
116.23,118.1056,116.0,117.47,19159520,2022-08-05,GOOGL,DAILY
117.48,118.78,116.89,118.19,21602925,2022-08-04,GOOGL,DAILY
115.71,118.62,115.48,118.08,28499014,2022-08-03,GOOGL,DAILY
114.0,116.35,113.72,115.13,20236029,2022-08-02,GOOGL,DAILY
115.3,116.72,114.34,114.86,26034288,2022-08-01,GOOGL,DAILY
113.08,116.705,113.06,116.32,37223391,2022-07-29,GOOGL,DAILY
112.37,114.34,111.46,114.22,32816568,2022-07-28,GOOGL,DAILY
109.26,113.91,108.01,113.06,59858495,2022-07-27,GOOGL,DAILY
106.6,107.2,104.07,105.02,47990963,2022-07-26,GOOGL,DAILY
108.41,109.87,106.3,107.51,34690894,2022-07-25,GOOGL,DAILY
111.0,112.34,106.5,107.9,48901184,2022-07-22,GOOGL,DAILY
114.28,114.55,111.1132,114.34,32676166,2022-07-21,GOOGL,DAILY
113.17,115.4,112.48,113.9,35600426,2022-07-20,GOOGL,DAILY
110.85,114.02,109.56,113.81,36530945,2022-07-19,GOOGL,DAILY
112.64,113.68,108.37,109.03,42847038,2022-07-18,GOOGL,DAILY
2240.01,2262.81,2218.0,2235.55,2338456,2022-07-15,GOOGL,DAILY
2204.21,2221.86,2167.46,2207.35,1850152,2022-07-14,GOOGL,DAILY
2234.02,2283.92,2224.03,2227.07,2186101,2022-07-13,GOOGL,DAILY
2324.3,2339.48,2273.8044,2280.41,1497985,2022-07-12,GOOGL,DAILY
2359.96,2359.96,2306.61,2313.53,1562185,2022-07-11,GOOGL,DAILY
2345.0,2393.7,2338.025,2387.07,1911908,2022-07-08,GOOGL,DAILY
2301.6,2383.79,2296.67,2375.66,2046794,2022-07-07,GOOGL,DAILY
2266.04,2311.79,2229.52,2291.44,1871569,2022-07-06,GOOGL,DAILY
2142.01,2267.535,2114.63,2265.26,1969982,2022-07-05,GOOGL,DAILY
2158.66,2185.0,2134.61,2174.75,1773783,2022-07-01,GOOGL,DAILY
2200.0,2217.76,2135.0,2179.26,2158453,2022-06-30,GOOGL,DAILY
2231.04,2263.205,2217.4501,2234.03,1235841,2022-06-29,GOOGL,DAILY
2316.05,2346.19,2236.96,2240.15,1794048,2022-06-28,GOOGL,DAILY
2365.46,2371.59,2303.5937,2316.67,1821038,2022-06-27,GOOGL,DAILY
2259.9,2361.58,2259.05,2359.5,2058184,2022-06-24,GOOGL,DAILY
2244.63,2254.85,2210.01,2244.84,1418096,2022-06-23,GOOGL,DAILY
2211.13,2266.93,2207.6475,2229.75,1538707,2022-06-22,GOOGL,DAILY
2178.59,2249.785,2172.0,2230.88,2370790,2022-06-21,GOOGL,DAILY
2120.67,2173.9899,2100.92,2142.87,2568826,2022-06-17,GOOGL,DAILY
2144.42,2172.97,2102.7601,2120.67,2584248,2022-06-16,GOOGL,DAILY
2170.9,2228.47,2153.39,2195.29,1984909,2022-06-15,GOOGL,DAILY
2130.7,2158.49,2116.0,2134.31,1685313,2022-06-14,GOOGL,DAILY
2135.73,2175.83,2122.3836,2127.85,2362596,2022-06-13,GOOGL,DAILY
2248.9,2265.58,2207.3224,2223.23,2074092,2022-06-10,GOOGL,DAILY
2326.55,2365.9799,2295.52,2296.71,1289898,2022-06-09,GOOGL,DAILY
2335.23,2371.41,2332.0,2343.88,1305387,2022-06-08,GOOGL,DAILY
2309.61,2353.82,2301.04,2342.99,1579523,2022-06-07,GOOGL,DAILY
2334.09,2386.94,2323.28,2336.41,1677077,2022-06-06,GOOGL,DAILY
2321.25,2326.4325,2270.37,2290.82,1306773,2022-06-03,GOOGL,DAILY
2280.0,2357.99,2258.93,2352.45,1899614,2022-06-02,GOOGL,DAILY
2297.1,2342.0311,2265.0,2277.84,1830276,2022-06-01,GOOGL,DAILY
2254.93,2314.7,2241.57,2275.24,2500613,2022-05-31,GOOGL,DAILY
2189.66,2246.36,2182.765,2246.33,1895706,2022-05-27,GOOGL,DAILY
2113.54,2172.99,2104.4971,2155.85,1897361,2022-05-26,GOOGL,DAILY
2099.71,2130.0,2077.13,2116.1,2012867,2022-05-25,GOOGL,DAILY
2115.44,2129.165,2037.6936,2119.4,3838989,2022-05-24,GOOGL,DAILY
2191.75,2242.95,2174.82,2229.76,1859247,2022-05-23,GOOGL,DAILY
2239.02,2243.67,2115.9272,2178.16,2448148,2022-05-20,GOOGL,DAILY
2228.63,2260.2,2200.0,2207.68,1707220,2022-05-19,GOOGL,DAILY
2300.0,2308.0,2231.11,2237.99,1756299,2022-05-18,GOOGL,DAILY
2336.81,2338.0,2297.395,2329.46,1152658,2022-05-17,GOOGL,DAILY
2299.11,2323.4,2277.79,2288.9,1299522,2022-05-16,GOOGL,DAILY
2290.66,2357.5,2272.1001,2321.01,1751924,2022-05-13,GOOGL,DAILY
2227.55,2285.9,2196.49,2256.88,2691809,2022-05-12,GOOGL,DAILY
2264.73,2327.2882,2264.73,2272.05,1876737,2022-05-11,GOOGL,DAILY
2310.15,2325.0,2258.01,2287.9,1995019,2022-05-10,GOOGL,DAILY
2265.0,2301.5418,2240.0101,2250.22,2040143,2022-05-09,GOOGL,DAILY
